Year,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Benin,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Chad,Chile,China,Colombia,Congo,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,French Guiana,French Indochina,French West Africa,Gabon,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guinea,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Lithuania,Luxembourg,Macedonia (Republic of),Madagascar,Malawi,Malaysia,Mali,Martinique,Mexico,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,Sudan,Réunion,Romania,Russia,Rwanda,Ryukyu Islands,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,Spain,Sri Lanka,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,USSR,Uzbekistan,Venezuela,Viet Nam,Yemen,Zambia,Zimbabwe,World
1931,,0.0,36.3428409448819,,265.302738897638,6.52782238627814,196.251341102362,149.005647874016,13.1765303723022,,,0.0,0.0,37.8371927204641,1217.48517165354,,,12.3839106145251,,83.5885341732283,0.0,50.8799773228346,,0.0,,799.542500787401,,,50.8799773228346,97.9343924409449,0.0,,,,147.401690089297,,,418.156452283465,0.0,21.8057045669291,250.765602519685,,,0.0,119.93137511811,,,9.91261917916311,,,79.9542500787401,2424.06749102362,,76.319965984252,,,8.22022078272063,1897.09629732283,,98.1256705511811,,,,,,,145.371363779528,,300.07253975707,65.4171137007874,0.0,0.0,0.0,39.9771250393701,1519.13075149606,,1788.06777448819,,105.170471778926,,,18.1328399618837,,6.52782238627814,3.63428409448819,,,24.6606623481619,,43.343687150838,,,0.0,,,0.0,,72.6856818897638,10.9028522834646,0.0,0.0,,98.1256705511811,,76.319965984252,,,0.0,109.028522834646,,0.0,,,,14.5371363779528,47.2456932283465,0.0,268.937022992126,47.2456932283465,,,0.0,11.4841319758597,0.0,,98.1256705511811,1014.35106746778,0.0,,,,171.517162011173,,,174.23185511811,66.9449342488893,,0.0,806.811068976378,,,254.399886614173,421.57695496063,3.63428409448819,0.0,6.52782238627815,29.0742727559055,,0.0,,50.8799773228346,18.1328399618837,,330.501229705268,,2958.30725291339,,10742.7899898359,,1649.96497889764,96.9502509962051,0.0,0.0,,,0.0,32279.636224258902
1932,,0.0,43.6114091338583,,247.131318425197,6.72226815948643,123.565659212598,174.445636535433,13.5690227663708,,,0.0,0.0,38.9642580355417,1039.40525102362,,,9.21117318435754,,72.6856818897638,0.0,69.0513977952756,,0.0,,363.428409448819,,,54.5142614173228,79.5716938582677,0.0,,,,109.637620727577,,,377.11042015748,0.0,7.26856818897638,203.519909291339,,,0.0,119.93137511811,,,10.2078886866275,,,76.319965984252,2485.85032062992,,83.5885341732284,,,8.46507842305699,1428.27364913386,,98.1256705511811,,,,,,,98.1256705511811,,303.823446504034,39.9771250393701,0.0,0.0,0.0,50.8799773228346,1544.57074015748,,1842.58203590551,,108.30320923617,,,18.6729671096845,,6.72226815948643,10.9028522834646,,,25.395235269171,,32.2391061452514,,,0.0,,,0.0,,109.028522834646,10.9028522834646,0.0,0.0,,127.199943307087,,72.6856818897638,,,0.0,116.297091023622,,0.0,,,,10.9028522834646,58.148545511811,0.0,174.445636535433,58.148545511811,,,0.0,11.8262125028002,0.0,,105.394238740157,1044.56578011575,0.0,,,,127.574748603352,,,157.129341732283,49.7937527471077,,141.737079685039,705.051114330709,,,239.86275023622,396.136966299213,10.9028522834646,0.0,6.72226815948643,25.4399886614173,,0.0,0.0,54.5142614173228,18.6729671096845,,340.34594718585,,2136.95904755905,,6614.76628399429,76.319965984252,1719.01637669291,99.8381308131133,0.0,0.0,,,0.0,26246.7008216698
1933,,0.0,36.3428409448819,,254.399886614173,5.27781384422488,159.90850015748,138.102795590551,10.6533649818613,,0.0,0.0,0.0,30.591772837822,963.08528503937,,,9.00648044692737,,109.028522834646,0.0,58.148545511811,,0.0,,188.982772913386,,,69.0513977952756,113.236641259843,0.0,,,,107.201229155853,,,297.583732913386,0.0,3.63428409448819,272.571307086614,,,0.0,141.737079685039,,,8.01445805974889,,,79.9542500787401,2300.50183181102,,54.5142614173228,,,6.64613595198689,1944.34199055118,,98.1256705511811,,,,,,,90.8571023622047,,318.827073491887,36.3428409448819,0.0,0.0,0.0,65.4171137007874,1755.35921763779,,2365.91894551181,,85.0314452680675,,,14.6605940117358,,5.27781384422488,14.5371363779528,,,19.9384078559607,,31.5226815642458,3.63428409448819,,0.0,,,0.0,,98.1256705511811,10.9028522834646,0.0,0.0,,178.079920629921,,87.2228182677165,,,0.0,109.028522834646,,0.0,,,,14.5371363779528,47.2456932283465,0.0,203.519909291339,79.9542500787401,,,0.0,9.28504287409934,0.0,,109.028522834646,820.1136290165,0.0,,,,124.739754189944,,,123.993222047244,48.6872249082831,,152.639931968504,694.148262047244,,,199.88562519685,0.0,14.5371363779528,0.0,5.27781384422488,21.8057045669291,,0.0,18.171420472441,58.148545511811,14.6605940117358,,267.213760187238,,2209.64472944882,,5552.63917741797,65.4171137007874,1341.05083086614,78.3853093160807,0.0,0.0,,,0.0,25026.057633143602
1934,,0.0,47.2456932283465,,279.839875275591,6.86115799749235,207.154193385827,152.639931968504,13.8493744764197,,0.0,0.0,0.0,39.7693046891686,937.645296377952,,,9.31351955307263,,159.90850015748,0.0,58.148545511811,,0.0,,272.571307086614,,,101.759954645669,97.9343924409449,36.3428409448819,,,,110.855816513439,,,312.97599496063,103.290179527559,3.63428409448819,381.59982992126,,,0.0,145.371363779528,,,10.4187954776736,,,112.662806929134,2409.53035464567,,58.148545511811,,,8.63997673758296,3198.17000314961,,123.565659212598,,,,,,,112.662806929134,,390.094301684191,54.5142614173228,0.0,0.0,0.0,69.0513977952756,2013.39338834646,,2304.13611590551,,110.540878848488,,,19.0587722152565,,6.86115799749235,,,,25.9199302127489,,32.5973184357542,7.26856818897638,,0.0,,,0.0,,90.8571023622047,7.26856818897638,0.0,0.0,,196.251341102362,,0.0,,,0.0,123.565659212598,,0.0,,,,21.8057045669291,47.2456932283465,14.5371363779528,356.159841259842,90.8571023622047,,,5.73834330708661,12.0705557363291,0.0,,156.274216062992,1066.14771772145,0.0,,,,128.992245810056,,,130.406664566929,50.34701666652,,214.422761574803,672.342557480315,,,287.108443464567,0.0,10.9028522834646,0.0,6.86115799749235,25.4399886614173,,0.0,18.171420472441,83.5885341732283,19.0587722152565,,347.377888243409,,2609.41597984252,,6857.28703033524,50.8799773228346,1744.45636535433,101.900902110905,0.0,0.0,,,0.0,30093.6859362424
1935,,0.0,32.7085568503937,,356.159841259843,8.6528369077687,276.205591181102,181.714204724409,17.4659115360516,,0.0,0.0,0.0,50.1544065209556,1086.65094425197,,,10.951061452514,,181.714204724409,0.0,50.8799773228346,,0.0,,272.571307086614,,,141.737079685039,156.082937952756,36.3428409448819,,,,130.34694908723,,,333.499011023622,216.909377007874,3.63428409448819,374.331261732283,,,7.26856818897638,188.982772913386,,,13.1394930821673,,,134.468511496063,2176.93617259842,,54.5142614173228,,,10.896164994968,4353.87234519685,,134.468511496063,,,,,,,138.102795590551,,453.859716382569,69.0513977952756,0.0,0.0,0.0,90.8571023622047,2086.07907023622,,2903.79299149606,,139.406816847385,,,24.0356580771353,,8.6528369077687,50.8799773228346,,,32.688494984904,,38.3287150837989,3.63428409448819,,0.0,,,123.565659212598,,94.4913864566929,7.26856818897638,0.0,0.0,,178.079920629921,,61.7828296062992,,,0.0,130.834227401575,,0.0,,,,29.0742727559055,54.5142614173228,3.63428409448819,417.942670866142,105.394238740157,,,12.0505209448819,15.2225834488523,0.0,,188.982772913386,1344.55471283495,0.0,,0.0,,151.672201117318,,,138.957921259842,59.199239377117,,261.66845480315,668.708273385827,,,367.062693543307,0.0,14.5371363779528,0.0,8.6528369077687,25.4399886614173,,0.0,18.171420472441,65.4171137007874,24.0356580771353,,438.089927885919,,2991.01580976378,,6643.20688324536,50.8799773228346,2209.64472944882,128.510651852417,10.9028522834646,0.0,,,0.0,34075.7959229113
1936,,3.664,32.7085568503937,,410.674102677165,11.3334107812829,323.451284409449,181.714204724409,22.876699539997,,0.0,0.0,0.0,65.6918069359546,1162.97091023622,,,8.90413407821229,,239.86275023622,0.0,54.5142614173228,,0.0,,388.868398110236,,,123.565659212598,428.462966929134,50.8799773228346,,,,105.983033369991,,,366.848912125984,265.111460787402,3.63428409448819,392.502682204724,,,0.0,167.177068346457,,,17.2099941493555,,,163.542784251969,2293.23326362205,,72.6856818897638,,,14.2717024653192,5778.51171023622,,138.102795590551,,,,,,,105.394238740157,0.0,498.870597346129,65.4171137007874,0.0,0.0,0.0,76.319965984252,1889.82772913386,,3081.87291212598,,182.593840365113,,,31.4816966146747,,11.3334107812829,58.148545511811,,,42.8151073959576,,31.164469273743,,,0.0,,,141.737079685039,,79.9542500787402,7.26856818897638,0.0,0.0,,199.88562519685,,76.319965984252,,,0.0,149.005647874016,,0.0,,,,36.3428409448819,65.4171137007874,3.63428409448819,519.702625511811,119.93137511811,,,14.728414488189,19.9384078559607,0.0,,185.348488818898,1761.08610862491,0.0,,0.0,,123.32225698324,,,152.853713385827,48.1339609888708,,374.331261732283,298.011295748032,,,392.502682204724,250.765602519685,29.0742727559055,0.0,11.3334107812829,29.0742727559055,,0.0,25.4399886614173,69.0513977952756,31.4816966146747,,573.806390296805,,3310.83281007874,,9888.53780869472,54.5142614173228,2889.25585511811,168.322137899794,18.171420472441,0.0,,,0.0,41483.3154166404
1937,,7.328,32.7085568503937,,512.434057322835,10.6528505750539,363.428409448819,210.788477480315,21.502976160757,,0.0,0.0,0.0,61.7470783331829,1486.42219464567,,,8.59709497206704,,283.474159370079,0.0,65.4171137007874,,0.0,,483.359784566929,,,156.274216062992,437.644316220472,61.7828296062992,,,,102.328446012405,,,474.594746456693,309.870538582677,3.63428409448819,334.354136692913,,,0.0,163.542784251969,,,16.17655087323,,,203.519909291339,2104.25049070866,,116.297091023622,,,13.414700724142,6229.16293795276,,141.737079685039,,,,,,,192.617057007874,0.0,581.390545779324,0.0,0.0,0.0,0.0,79.9542500787402,2155.1304680315,,2983.7472415748,,171.629259264758,,,29.591251597372,,10.6528505750539,61.7828296062992,,,40.2441021724259,,30.0898324022346,,,0.0,,,170.811352440945,,76.319965984252,7.26856818897638,0.0,0.0,,218.057045669291,,87.2228182677165,,,0.0,159.90850015748,,0.0,,,,39.9771250393701,72.6856818897638,3.63428409448819,635.999716535433,127.199943307087,,,17.2150299212598,18.7411260116689,0.0,,225.325613858268,1655.33461435699,0.0,,0.0,,119.069765363129,,,197.747811023622,46.4741692306339,,414.308386771653,188.982772913386,,,432.479807244094,0.0,61.7828296062992,0.0,10.6528505750539,36.3428409448819,,0.0,29.0742727559055,105.394238740157,29.591251597372,,539.349879114767,,3608.84410582677,,10304.2876595649,72.6856818897638,2696.63879811024,158.214558540615,21.8057045669291,0.0,,,0.0,43342.7042698601
1938,,0.0,0.0,,614.194011968504,11.2084099270776,178.079920629921,319.817000314961,22.6243830009529,,0.0,0.0,0.0,64.9672649476904,1508.2278992126,,,9.92759776536313,,305.279863937008,0.0,87.2228182677165,,0.0,,432.479807244094,,,181.714204724409,9.18134929133858,69.0513977952756,,,,118.16499122861,,,0.0,0.0,7.26856818897638,316.182716220472,,,0.0,185.348488818898,,,17.0201780374141,,,236.228466141732,0.0,,130.834227401575,,,14.1142939822458,7711.95084850394,,152.639931968504,,,,,,54.5142614173228,196.251341102362,,0.0,0.0,0.0,54.5142614173228,0.0,47.2456932283465,2278.69612724409,,2729.34735496063,,180.579937714028,,,31.13447201966,,11.2084099270776,61.7828296062992,,,42.3428819467375,,34.746592178771,,,0.0,,,185.348488818898,,79.9542500787402,10.9028522834646,0.0,0.0,,225.325613858268,,109.028522834646,,,0.0,163.542784251969,,0.0,,,,50.8799773228346,83.5885341732284,10.9028522834646,850.422478110236,130.834227401575,,,0.0,19.7184989457846,0.0,,221.69132976378,1741.66236477978,0.0,,0.0,,137.497229050279,,,0.0,53.6666001829939,,432.479807244094,294.377011653543,,,490.628352755905,319.817000314961,61.7828296062992,0.0,11.2084099270776,39.9771250393701,,0.0,32.7085568503937,130.834227401575,31.13447201966,,567.477643345002,,3903.22111748031,,9182.17674365906,76.319965984252,2816.57017322835,166.465643731782,18.171420472441,0.0,,,0.0,41076.409907135894
1939,,0.0,0.0,,556.045466456693,11.2084099270776,337.988420787402,367.062693543307,22.6243830009529,,0.0,0.0,0.0,64.9672649476904,1261.0965807874,,,9.21117318435754,,345.256988976378,0.0,87.2228182677165,,0.0,,450.651227716535,,,167.177068346457,223.412832755906,83.5885341732284,,,,109.637620727577,,,97.4843262992126,561.209975433071,18.171420472441,345.256988976378,,,7.26856818897638,185.348488818898,,14.5371363779528,17.0201780374141,,,279.839875275591,0.0,,152.639931968504,,,14.1142939822458,6897.87121133858,,170.811352440945,,,,,,54.5142614173228,0.0,,0.0,83.5885341732283,0.0,127.199943307087,0.0,54.5142614173228,2525.82744566929,,2507.65602519685,,180.579937714028,,,31.13447201966,,11.2084099270776,58.148545511811,,,42.3428819467375,,32.2391061452514,,,0.0,,,203.519909291339,,0.0,14.5371363779528,0.0,0.0,,268.937022992126,,116.297091023622,,,0.0,192.617057007874,,0.0,,,,58.148545511811,0.0,0.0,0.0,145.371363779528,,,31.1783319685039,19.7184989457846,0.0,,261.66845480315,1741.66236477978,0.0,,0.0,,127.574748603352,,,40.6184692913386,49.7937527471077,,468.822648188976,588.754023307087,,,585.119739212598,0.0,58.148545511811,0.0,11.2084099270776,47.2456932283465,,0.0,32.7085568503937,141.737079685039,31.13447201966,,567.477643345002,,0.0,,10725.7256302853,87.2228182677166,2816.57017322835,166.465643731782,43.6114091338583,0.0,,,0.0,38211.2742887008
1940,,0.0,0.0,,534.239761889764,10.9565932868268,348.891273070866,403.405534488189,22.1160864493355,,0.0,0.0,0.0,63.5076610884589,105.394238740157,,,0.0,,367.062693543307,0.0,0.0,,0.0,,592.388307401575,,,188.982772913386,272.380028976378,94.4913864566929,,,,0.0,,,74.3959332283465,0.0,10.9028522834646,218.057045669291,,,7.26856818897638,178.079920629921,,7.26856818897638,16.6377898059222,,,149.005647874016,0.0,,138.102795590551,,,13.7971915463745,5309.68906204724,,94.4913864566929,,,,,,,0.0,0.0,0.0,0.0,0.0,134.468511496063,32.7085568503937,72.6856818897638,2373.18751370079,,2100.61620661417,,176.52289184332,,,30.4349813522966,,10.9565932868268,21.8057045669291,,,41.3915746391234,,0.0,,,0.0,,,239.86275023622,,0.0,14.5371363779528,0.0,0.0,,0.0,,109.028522834646,,,0.0,167.177068346457,,0.0,,,,61.7828296062992,0.0,10.9028522834646,0.0,134.468511496063,,,0.0,19.8397072874989,0.0,,196.251341102362,1703.90201915556,0.0,,0.0,,0.0,,,30.998305511811,0.0,,410.674102677165,770.468228031496,,,345.256988976378,319.817000314961,21.8057045669291,0.0,10.9565932868268,58.148545511811,,0.0,29.0742727559055,130.834227401575,30.4349813522966,,553.269785873569,,0.0,,11443.980036826,83.5885341732284,2867.45015055118,162.725700296946,43.6114091338583,0.0,,,0.0,34187.1386220228
1941,,7.328,0.0,,577.851171023622,10.9547783549866,341.62270488189,417.942670866142,22.1124229758063,,0.0,0.0,0.0,63.4971412057558,312.548432125984,,,0.0,,377.965545826772,0.0,0.0,,0.0,,657.805421102362,,,178.079920629921,495.792861732283,105.394238740157,,,,0.0,76.319965984252,,105.180457322835,612.85506519685,21.8057045669291,207.154193385827,,,7.26856818897638,207.154193385827,,3.63428409448819,16.635033798313,10.9028522834646,,152.639931968504,1682.67353574803,,149.005647874016,,,13.7949060766498,5607.70035779528,,32.7085568503937,,10.9028522834646,,,,54.5142614173228,330.719852598425,0.0,1084.01204987242,83.5885341732283,0.0,145.371363779528,25.4399886614173,58.148545511811,1381.02795590551,,2881.98728692913,,176.493651274785,,,30.4299398749629,,10.9547783549866,21.8057045669291,,,41.3847182299495,,0.0,,,0.0,,,265.302738897638,,0.0,14.5371363779528,0.0,0.0,,228.959897952756,,109.028522834646,,,0.0,156.274216062992,,0.0,,,,83.5885341732284,90.8571023622047,10.9028522834646,0.0,134.468511496063,,,34.0475036220472,20.4007334495651,0.0,,305.279863937008,1704.98916122159,0.0,,0.0,,0.0,,,43.8251905511811,0.0,,432.479807244094,810.445353070866,,,319.817000314961,352.525557165354,21.8057045669291,105.394238740157,10.9547783549866,58.148545511811,,0.0,29.0742727559055,134.468511496063,30.4299398749629,,551.719422305742,,3587.03840125984,,14390.4261192368,87.2228182677166,2867.45015055118,162.698745198135,58.148545511811,0.0,,,0.0,46025.8199240698
1942,,0.0,0.0,,530.605477795276,0.0,279.839875275591,337.988420787402,0.0,,0.0,0.0,0.0,0.0,250.765602519685,,,0.0,,370.696977637795,0.0,0.0,,0.0,,715.953966614173,,,181.714204724409,654.936249448819,101.759954645669,,,,0.0,83.5885341732284,,112.876588346457,554.323963464567,32.7085568503937,214.422761574803,,,10.9028522834646,207.154193385827,,10.9028522834646,0.0,10.9028522834646,,87.2228182677165,1235.65659212598,,87.2228182677166,,,0.0,3601.5755376378,,14.5371363779528,,10.9028522834646,,,,,359.794125354331,,1132.77383758294,0.0,0.0,98.1256705511811,25.4399886614173,109.028522834646,1108.4566488189,,2151.49618393701,,0.0,,,0.0,,0.0,348.891273070866,,,0.0,,0.0,,,0.0,,,290.742727559055,,0.0,10.9028522834646,0.0,0.0,,181.714204724409,,109.028522834646,0.0,,0.0,185.348488818898,,0.0,,,,94.4913864566929,,10.9028522834646,0.0,119.93137511811,,,30.7957757480315,0.0,0.0,,181.714204724409,0.0,0.0,,0.0,,0.0,,,47.0319118110236,0.0,,468.822648188976,814.079637165354,,,407.039818582677,218.057045669291,54.5142614173228,112.662806929134,0.0,,,0.0,29.0742727559055,105.394238740157,0.0,,0.0,,3645.18694677165,,15927.7697842083,72.6856818897638,0.0,0.0,61.7828296062992,0.0,,,0.0,38212.8421641534
1943,,0.0,39.9771250393701,,472.456932283465,0.0,196.251341102362,381.59982992126,0.0,,0.0,0.0,0.0,0.0,228.959897952756,,,10.4393296089385,,370.696977637795,0.0,0.0,,0.0,,574.216886929134,,,185.348488818898,639.634000629921,127.199943307087,,,,124.25597015792,83.5885341732284,,123.138096377953,654.171137007874,32.7085568503937,316.182716220472,,,14.5371363779528,159.90850015748,,14.5371363779528,0.0,10.9028522834646,,116.297091023622,1446.4450696063,,61.7828296062992,,,0.0,4484.70657259842,,0.0,,10.9028522834646,,,,,345.256988976378,0.0,1095.26477011331,0.0,0.0,123.565659212598,18.171420472441,83.5885341732284,846.788194015748,,1860.75345637795,,0.0,,,0.0,,0.0,36.3428409448819,,,0.0,,36.5376536312849,,,0.0,,,287.108443464567,,69.0513977952756,14.5371363779528,0.0,0.0,,178.079920629921,,112.662806929134,7.26856818897638,,0.0,152.639931968504,,0.0,,,,101.759954645669,,10.9028522834646,0.0,123.565659212598,,,36.3428409448819,0.0,0.0,,225.325613858268,0.0,0.0,,0.0,,144.584715083799,,,51.3075401574803,56.4329197800554,,454.285511811024,839.519625826772,,,457.919795905512,181.714204724409,36.3428409448819,152.639931968504,0.0,32.7085568503937,,0.0,10.9028522834646,83.5885341732283,0.0,,0.0,,3499.81558299213,,11884.5507743153,65.4171137007874,0.0,0.0,54.5142614173228,0.0,,,0.0,34652.6052104858
1944,,0.0,47.2456932283465,,534.239761889764,0.0,218.057045669291,0.0,0.0,,0.0,0.0,0.0,0.0,298.011295748032,,,0.0,,399.771250393701,0.0,61.7828296062992,,0.0,,563.314034645669,,,178.079920629921,489.671962204724,138.102795590551,,,,0.0,87.2228182677166,,0.0,468.248813858268,43.6114091338583,319.817000314961,,,18.171420472441,210.788477480315,,18.171420472441,0.0,,,87.2228182677165,734.125387086614,,,,,0.0,0.0,,0.0,,10.9028522834646,,,,,76.319965984252,0.0,1057.75570264367,0.0,0.0,109.028522834646,18.171420472441,87.2228182677166,668.708273385827,,1464.61649007874,,0.0,,,0.0,,0.0,65.4171137007874,,,0.0,,0.0,,,0.0,,,301.64557984252,,54.5142614173228,14.5371363779528,0.0,0.0,,105.394238740157,,112.662806929134,3.63428409448819,,0.0,159.90850015748,,0.0,,,,123.565659212598,,14.5371363779528,0.0,119.93137511811,,,26.013822992126,0.0,0.0,,159.90850015748,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,552.411182362205,912.205307716535,,,523.336909606299,210.788477480315,18.171420472441,119.93137511811,0.0,14.5371363779528,,0.0,29.0742727559055,141.737079685039,0.0,,0.0,,2289.59897952756,,7892.00774126961,94.4913864566929,0.0,0.0,58.148545511811,0.0,,,0.0,22526.49243037
1945,,0.0,50.8799773228346,,537.874045984252,3.39941959919946,348.891273070866,0.0,6.86179141319892,,0.0,0.0,0.0,19.7040432323969,319.817000314961,,,1.84223463687151,,381.59982992126,0.0,119.93137511811,,0.0,,665.073989291339,,,203.519909291339,18.3626985826772,149.005647874016,,,,21.9275241455153,109.028522834646,,0.0,65.4171137007874,36.3428409448819,109.028522834646,,,18.171420472441,214.422761574803,,,5.16208161359919,,,138.102795590551,777.736796220472,,3.63428409448819,,,4.28075060639933,0.0,,25.4399886614173,,14.5371363779528,,,,,18.1714204724409,0.0,1110.26839710116,0.0,0.0,94.4913864566929,10.9028522834646,72.6856818897638,563.314034645669,,577.851171023622,,54.7684268759914,,,9.44283221999851,,3.39941959919946,72.6856818897638,,,12.842251819198,25.4399886614173,6.44782122905028,0.0,,0.0,,,367.062693543307,,36.3428409448819,18.171420472441,0.0,0.0,,112.662806929134,,116.297091023622,7.26856818897638,,0.0,69.0513977952756,,0.0,,,,130.834227401575,14.5371363779528,14.5371363779528,149.005647874016,130.834227401575,,,3.63428409448819,7.03166708994729,0.0,,123.565659212598,530.78294515083,0.0,,0.0,,25.5149497206704,,,0.0,9.95875054942154,,519.702625511811,952.182432755905,,,599.656875590551,203.519909291339,18.171420472441,0.0,3.39941959919947,,,0.0,29.0742727559055,141.737079685039,9.44283221999851,,169.394045840857,,2035.19909291339,,8936.55338649073,109.028522834646,890.399603149607,50.487676269592,58.148545511811,0.0,,,32.7085568503937,23628.6068893852
1946,,0.0,58.148545511811,,563.314034645669,6.40927136559325,363.428409448819,192.617057007874,12.9372329416605,,0.0,0.0,0.0,37.1500358783461,934.011012283464,,,8.1877094972067,,407.039818582677,0.0,0.0,,0.0,,908.571023622047,,,287.108443464567,85.6925933858268,163.542784251969,,,,97.455662868957,130.834227401575,,320.672125984252,72.6856818897638,39.9771250393701,247.131318425197,,,18.171420472441,290.742727559055,,,9.73259725886383,,,163.542784251969,1046.6738192126,,,,,8.07093431222854,1282.90228535433,,50.8799773228346,,14.5371363779528,,,,,79.9542500787401,0.0,1005.24300818619,0.0,0.0,149.005647874016,21.8057045669291,130.834227401575,999.428125984252,,457.919795905512,,103.260483112336,,0.0,17.8035315710924,,6.40927136559325,72.6856818897638,,,24.2128029366856,36.3428409448819,28.6569832402235,,,0.0,,,363.428409448819,,87.2228182677166,14.5371363779528,0.0,0.0,,199.88562519685,,112.662806929134,3.63428409448819,,0.0,214.422761574803,,0.0,,,,127.199943307087,29.0742727559055,14.5371363779528,690.513977952756,159.90850015748,,,3.63428409448819,13.5882246997113,0.0,,156.274216062992,1001.54155976796,0.0,,0.0,,113.399776536313,,,133.613385826772,44.2611135529846,,581.48545511811,1061.21095559055,,,723.22253480315,341.62270488189,21.8057045669291,0.0,6.40927136559326,,,0.0,39.9771250393701,159.90850015748,17.8035315710924,,318.520954706683,,3303.56424188976,,14414.7299040514,134.468511496063,1679.03925165354,95.1895488001072,61.7828296062992,18.171420472441,,,32.7085568503937,37450.6913862797
1947,,0.0,61.7828296062992,,672.342557480315,9.0574896867637,443.382659527559,138.102795590551,18.282710664023,,0.0,0.0,0.0,52.4998939251303,1290.17085354331,,,17.1941899441341,,450.651227716535,0.0,0.0,,0.0,,937.645296377952,,,298.011295748032,174.445636535433,170.811352440945,,,,204.65689202481,138.102795590551,,489.987008503937,72.6856818897638,58.148545511811,312.548432125984,,7.26856818897638,14.5371363779528,319.817000314961,,,13.7539658206412,,,207.154193385827,1904.36486551181,,,,,11.4057277537024,1519.13075149606,,90.8571023622047,,14.5371363779528,,,,18.171420472441,101.759954645669,0.0,750.181349392676,3.63428409448819,0.0,145.371363779528,21.8057045669291,163.542784251969,1362.85653543307,,610.559727874016,,145.926222731193,,0.0,25.1596935743436,,9.0574896867637,83.5885341732284,,,34.2171832611073,43.6114091338583,60.1796648044693,3.63428409448819,,0.0,,,494.262636850394,,109.028522834646,18.171420472441,0.0,0.0,,258.034170708661,,109.028522834646,7.26856818897638,,0.0,232.594182047244,,0.0,,,,127.199943307087,65.4171137007874,18.171420472441,752.296807559055,210.788477480315,,,7.26856818897638,19.670189411333,0.0,,207.154193385827,1416.49853598533,0.0,,0.0,,238.139530726257,,,204.161253543307,92.9483384612678,,617.828296062992,1079.38237606299,,,766.833943937008,472.456932283464,25.4399886614173,94.4913864566929,9.0574896867637,29.0742727559055,,0.0,58.148545511811,174.445636535433,25.1596935743436,,448.920732961855,,3496.18129889764,,16384.8877794437,138.102795590551,2373.18751370079,134.520494977491,72.6856818897638,18.171420472441,,,36.3428409448819,44740.015714561
1948,,0.0,65.4171137007874,,617.828296062992,12.4537164781126,508.799773228346,356.159841259842,25.1380573354494,,0.0,1.37430911136108,0.0,72.185430697208,1646.33069480315,,,16.5801117318436,,548.776898267716,0.0,159.90850015748,,0.0,,1108.4566488189,,,265.302738897638,82.6321436220473,181.714204724409,,,,197.347717309638,141.737079685039,,574.644449763779,0.0,61.7828296062992,381.59982992126,,21.8057045669291,18.171420472441,377.965545826772,,,18.9111990963931,3.63428409448819,,276.205591181102,2660.29595716535,,,,,15.6824577872529,3216.34142362205,,138.102795590551,,14.5371363779528,,,,25.4399886614173,149.005647874016,0.0,806.444950597126,18.1714204724409,0.0,196.251341102362,32.7085568503937,79.9542500787402,1555.47359244094,,919.473875905512,,200.643209925147,,0.0,34.593656883646,,12.4537164781126,101.759954645669,,,47.0473733617585,50.8799773228346,58.0303910614525,3.63428409448819,,0.0,,,534.239761889764,,130.834227401575,18.171420472441,0.0,0.0,,290.742727559055,,123.565659212598,7.26856818897638,,0.0,261.66845480315,,162.168475140607,21.8057045669291,,,138.102795590551,58.148545511811,18.171420472441,901.302455433071,247.131318425197,,,7.26856818897638,27.6888074682613,0.0,,221.69132976378,1949.19396933345,0.0,,0.0,,229.634547486034,,,239.435187401575,89.6287549447939,,646.902568818898,1152.06805795276,,,734.125387086614,505.165489133858,25.4399886614173,116.297091023622,12.4537164781126,39.9771250393701,,0.0,79.9542500787402,170.811352440945,34.593656883646,,615.587396505953,,4277.5523792126,,18096.4947525535,141.737079685039,3263.58711685039,184.960752137894,105.394238740157,47.2456932283465,,,36.3428409448819,54044.3437214324
